Date,AAPL,AMZN,MSFT,NVDA,SPY,TSLA
2021-10-01,139.38499450683594,164.16299438476562,278.58154296875,20.699365615844727,409.3179931640625,258.40667724609375
2021-10-04,135.95535278320312,159.48899841308594,272.8094177246094,19.691438674926758,404.0394287109375,260.510009765625
2021-10-05,137.88023376464844,161.0500030517578,278.2538757324219,20.40896224975586,408.2434387207031,260.1966552734375
2021-10-06,138.7498779296875,163.10049438476562,282.4456481933594,20.657451629638672,409.9401550292969,260.9166564941406
2021-10-07,140.0103302001953,165.1215057373047,284.122314453125,21.031679153442383,413.48431396484375,264.53668212890625
2021-10-08,139.62925720214844,164.43099975585938,284.122314453125,20.78818130493164,412.730224609375,261.8299865722656
2021-10-11,139.5413055419922,162.31500244140625,283.5248718261719,20.65245819091797,409.7422180175781,263.9800109863281
2021-10-12,138.27110290527344,162.3665008544922,282.22406005859375,20.628507614135742,408.7335205078125,268.5733337402344
2021-10-13,137.684814453125,164.21400451660156,285.5291748046875,20.895959854125977,410.2041015625,270.3599853515625
2021-10-14,140.46957397460938,164.9929962158203,291.7348937988281,21.701295852661133,417.1038513183594,272.7733459472656
2021-10-15,141.52488708496094,170.4510040283203,293.14178466796875,21.817060470581055,420.2805480957031,281.010009765625
2021-10-18,143.19570922851562,172.33700561523438,296.1097412109375,22.176315307617188,421.52471923828125,290.03668212890625
2021-10-19,145.35513305664062,172.20750427246094,297.0155944824219,22.244184494018555,424.7767639160156,288.0899963378906
2021-10-20,145.8436737060547,170.7530059814453,296.2253112792969,22.057567596435547,426.4451904296875,288.6000061035156
2021-10-21,146.0586700439453,171.75050354003906,299.4534606933594,22.645353317260742,427.5575256347656,298.0
2021-10-22,145.2867431640625,166.77749633789062,297.9117431640625,22.679283142089844,427.114501953125,303.2266540527344
2021-10-25,145.2379150390625,166.01849365234375,296.91912841796875,23.11838150024414,429.405029296875,341.6199951171875
2021-10-26,145.90234375,168.80349731445312,298.8271484375,24.66619300842285,429.7914123535156,339.4766540527344
2021-10-27,145.44309997558594,169.62449645996094,311.4120178222656,24.400739669799805,427.88739013671875,345.9533386230469
2021-10-28,149.0779266357422,172.32850646972656,312.5490417480469,24.88973045349121,432.0160217285156,359.0133361816406
2021-10-29,146.371337890625,168.6215057373047,319.5545654296875,25.514446258544922,432.89263916015625,371.3333435058594
2021-11-01,145.5505828857422,165.90550231933594,317.3863830566406,25.773908615112305,433.63726806640625,402.86334228515625
2021-11-02,146.58628845214844,165.6374969482422,321.0096130371094,26.346731185913086,435.3905334472656,390.6666564941406
2021-11-03,148.0226593017578,169.1999969482422,321.847900390625,26.543325424194336,438.0486755371094,404.6199951171875
2021-11-04,147.5048065185547,173.85000610351562,324.1990966796875,29.739742279052734,440.11297607421875,409.9700012207031
2021-11-05,148.033203125,175.94949340820312,323.8330078125,29.69084358215332,441.6400451660156,407.36334228515625
2021-11-08,147.21121215820312,174.44900512695312,324.7292175292969,30.74068260192871,442.0169982910156,387.64666748046875
2021-11-09,147.57330322265625,178.81149291992188,323.7270202636719,30.59398651123047,440.5559997558594,341.1666564941406
2021-11-10,144.7453155517578,174.1024932861328,318.76434326171875,29.39844512939453,437.0117492675781,355.98333740234375
2021-11-11,144.69639587402344,173.625,320.3350524902344,30.327533721923828,437.1532287597656,354.5033264160156
2021-11-12,146.77090454101562,176.25750732421875,324.4689636230469,30.327533721923828,440.4523010253906,344.47332763671875
2021-11-15,146.7806854248047,177.28399658203125,323.8426208496094,29.963281631469727,440.6031799316406,337.7966613769531
2021-11-16,147.75921630859375,177.03500366210938,327.1574401855469,30.14091682434082,442.34698486328125,351.57666015625
2021-11-17,150.19577026367188,177.4499969482422,327.37945556640625,29.200851440429688,441.27239990234375,363.0033264160156
2021-11-18,154.4817352294922,184.80299377441406,329.45501708984375,31.609886169433594,442.77117919921875,365.4599914550781
2021-11-19,157.10423278808594,183.82850646972656,331.2314147949219,32.91720199584961,441.9793395996094,379.0199890136719
2021-11-22,157.56414794921875,178.6284942626953,328.0649719238281,31.89031219482422,440.73516845703125,385.6233215332031
2021-11-23,157.94581604003906,179.0019989013672,325.9892883300781,31.680749893188477,441.319580078125,369.6766662597656
2021-11-24,158.46438598632812,179.02049255371094,326.21142578125,32.60683822631836,442.49786376953125,372.0
2021-11-26,153.4445037841797,175.22799682617188,318.2662353515625,31.438243865966797,432.6287536621094,360.6400146484375
2021-11-29,156.8008575439453,178.07850646972656,324.97576904296875,33.30739212036133,437.93560791015625,378.9966735839844
2021-11-30,161.75230407714844,175.35350036621094,319.1448059082031,32.60883712768555,429.4143981933594,381.586669921875
2021-12-01,161.23367309570312,172.18600463867188,318.6524353027344,31.374221801757812,424.64483642578125,365.0
2021-12-02,160.24533081054688,171.8679962158203,318.0829162597656,32.06388473510742,431.1487731933594,361.5333251953125
2021-12-03,158.36656188964844,169.489501953125,311.82720947265625,30.633657455444336,427.3972473144531,338.3233337402344
2021-12-06,161.77188110351562,171.36849975585938,314.8971252441406,29.978927612304688,432.45904541015625,336.336669921875
2021-12-07,167.50613403320312,176.1645050048828,323.3249206542969,32.36431121826172,441.4043884277344,350.5833435058594
2021-12-08,171.3223876953125,176.1580047607422,323.37310791015625,31.76447105407715,442.57318115234375,356.32000732421875
2021-12-09,170.8135223388672,174.17100524902344,321.56793212890625,30.43105125427246,439.58514404296875,334.6000061035156
2021-12-10,175.59860229492188,172.21200561523438,330.6810607910156,30.139616012573242,443.72314453125,339.010009765625
2021-12-13,171.9682159423828,169.5675048828125,327.64984130859375,28.106557846069336,439.7925109863281,322.13665771484375
2021-12-14,170.5885009765625,169.0915069580078,316.9726257324219,28.28221321105957,436.7666931152344,319.5033264160156
2021-12-15,175.45181274414062,173.31500244140625,323.064208984375,30.40011215209961,443.59124755859375,325.3299865722656
2021-12-16,168.56292724609375,168.87100219726562,313.6517639160156,28.33211898803711,439.679443359375,308.97332763671875
